CONTAINER ID   IMAGE                                                 COMMAND                  CREATED        STATUS                      PORTS                                           NAMES
262e56771719   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     romantic_wing4
67f934642ba3   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     frosty_elion2
295e73885d91   r2e:temp_epos                                         "/bin/bash"              4 weeks ago    Created                                                                     determined_cannon
428e73b8e5d5   r2e:temp_openie6                                      "/bin/bash"              4 weeks ago    Created                                                                     determined_napier
5d6a748478e3   r2e:temp_disco                                        "/bin/bash"              4 weeks ago    Created                                                                     competent_swartz
af02642187b6   r2e:temp_instanceshadowdetection                      "/bin/bash"              4 weeks ago    Created                                                                     kind_lederberg0
fe3c9a64b21e   r2e:temp_bmaskr-cnn                                   "/bin/bash"              4 weeks ago    Created                                                                     nostalgic_chandrasekhar
ef3d0faf21f5   r2e:temp_disco                                        "/bin/bash"              4 weeks ago    Created                                                                     interesting_euler
6fed81a0ce08   r2e:temp_dorkify                                      "/bin/bash"              4 weeks ago    Created                                                                     busy_wiles9
8f1dc2f82034   r2e:temp_dorkify                                      "/bin/bash"              4 weeks ago    Created                                                                     zen_hofstadter
a1c1ee7edc29   r2e:temp_freelb                                       "/bin/bash"              4 weeks ago    Created                                                                     amazing_wilson
fb8e57247733   r2e:temp_drn-wsod-pytorch                             "/bin/bash"              4 weeks ago    Created                                                                     priceless_euler
180b5349f0df   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     epic_galois
f573383f3cd2   r2e:temp_drn-wsod-pytorch                             "/bin/bash"              4 weeks ago    Created                                                                     dazzling_jackson
ba66801f4718   r2e:temp_unicoder                                     "/bin/bash"              4 weeks ago    Created                                                                     nostalgic_colden
ec8b4a60b3ef   r2e:temp_mpnet                                        "/bin/bash"              4 weeks ago    Created                                                                     thirsty_keldysh
e1c52a23e5ae   r2e:temp_drn-wsod-pytorch                             "/bin/bash"              4 weeks ago    Created                                                                     distracted_chaum8
791c73e5bbe4   r2e:temp_instanceshadowdetection                      "/bin/bash"              4 weeks ago    Created                                                                     flamboyant_chatelet
6962b6db2cac   r2e:temp_instanceshadowdetection                      "/bin/bash"              4 weeks ago    Created                                                                     pensive_lichterman
f10f23bb55a3   r2e:temp_commongen                                    "/bin/bash"              4 weeks ago    Created                                                                     nice_jemison
bac651820aa5   r2e:temp_nfl-led-scoreboard                           "/bin/bash"              4 weeks ago    Created                                                                     xenodochial_volhard3
4f4a4f5e9de7   r2e:temp_delight                                      "/bin/bash"              4 weeks ago    Created                                                                     vibrant_benz5
